    1,    2,29213
    3,    4,30660
   65,   66,16428
    5,    6,31271
   67,   68,20803
    7,    8,31613
   69,   70,23243
    9,   10,31834
   71,   72,24817
   11,   12,31988
   73,   72,25928
   13,   12,32103
   73,   72,26753
   14,   12,32191
   15,   12,32261
   16,   12,32318
   17,   12,32365
   18,   12,32403
   19,   12,32435
   20,   12,32464
   21,   12,32487
   22,   12,32508
   23,   12,32525
   24,   12,32541
   25,   12,32554
   26,   12,32566
   27,   12,32576
   28,   12,32585
   29,   12,32594
   30,   12,32600
   31,   12,32608
   32,   12,32613
   33,   12,32619
   34,   12,32624
   35,   12,32629
   36,   12,32633
   37,   12,32637
   38,   12,32641
   39,   12,32644
   40,   12,32648
   41,   12,32651
   42,   12,32654
   43,   12,32657
   44,   12,32660
   45,   12,32662
   46,   12,32664
   47,   12,32667
   48,   12,32668
   49,   12,32671
   50,   12,32673
   51,   12,32675
   52,   12,32677
   53,   12,32678
   54,   12,32680
   55,   12,32682
   56,   12,32684
   57,   12,32685
   58,   12,32687
   59,   12,32689
   60,   12,32689
   61,   12,32690
   62,   12,32692
   63,   12,32693
   64,   12,32695
   64,   12,32695
  161,  162,21048
   74,   75,12105
  163,  164,23468
   76,   77,16387
  165,  166,25026
   78,   79,19045
  167,  166,26121
   78,   79,20890
  167,  166,26938
  168,  169,16828
   80,   81, 9725
  168,  170,19474
   82,   83,13652
  168,  170,21304
   82,   84,16252
  168,  171,14221
   85,   86, 8183
  168,  171,16823
   85,   87,11754
   85,   88,14226
  168,  171,12412
   85,   89, 7092
   85,   90,10347
   85,   91,12682
   85,   92, 6278
   85,   93, 9267
   85,   93,11459
   85,   94, 5644
   85,   95, 8407
   85,   96, 5139
   85,   97, 7702
   85,   98, 4729
   85,   99, 7120
   85,  100, 4384
   85,  101, 6627
   85,  102, 4093
   85,  103, 6205
   85,  104, 3843
   85,  105, 5843
   85,  106, 3627
   85,  107, 5524
   85,  108, 3437
   85,  109, 5241
   85,  110, 3269
   85,  111, 4992
   85,  112, 3119
   85,  113, 4768
   85,  114, 2986
   85,  115, 4565
   85,  116, 2864
   85,  117, 4381
   85,  118, 2755
   85,  119, 4213
   85,  120, 2654
   85,  121, 4062
   85,  122, 2564
   85,  123, 3922
   85,  124, 2478
   85,  125, 3790
   85,  126, 2402
   85,  127, 3670
   85,  128, 2329
   85,  129, 3558
   85,  130, 2261
   85,  131, 3453
   85,  132, 2199
   85,  133, 3356
   85,  134, 2141
   85,  135, 3264
   85,  136, 2085
   85,  137, 3177
   85,  138, 2034
   85,  139, 3094
   85,  140, 1985
   85,  141, 3019
   85,  142, 1940
   85,  143, 2948
   85,  144, 1896
   85,  145, 2879
   85,  146, 1854
   85,  147, 2813
   85,  148, 1816
   85,  149, 2752
   85,  150, 1779
   85,  151, 2691
   85,  152, 1743
   85,  153, 2635
   85,  154, 1710
   85,  155, 2582
   85,  156, 1678
   85,  157, 2531
   85,  158, 1648
   85,  159, 2483
   85,  160, 1618
   85,  160, 2435
   85,  160, 1591
  183,  184,23645
  172,  173,16574
  185,  184,25193
  172,  174,19227
  186,  184,26281
  172,  174,21062
  186,  184,27085
  187,  184,19818
  172,  175,13971
  172,  175,16574
  172,  175,12168
  188,  189,19619
  176,  177,13788
  176,  178,16392
  176,  179,11994
  168,  170,16927
   82,  180,11859
   82,  180,14339
   82,  180,10532
   85,  181,10433
   85,  182, 9334
   85,   93, 8459
  192,  193,25333
  190,  191,19363
  194,  193,26412
  194,  193,27212
  195,  193,21902
  196,  184,21740
  172,  174,16673
  197,  166,21544
   78,   79,16491
  199,  200,26528
  198,   72,21300
  201,  200,27323
  202,  200,23451
  194,  193,23315
  186,  184,23152
  167,  166,22961
  203,   12,27417
   73,   72,22720
  203,   12,28031
  203,   12,24656
  204,   12,28113
  205,   12,28664
  206,   12,29113
  207,   12,29487
  208,   12,29800
  209,   12,30063
  210,   12,30290
  211,   12,30485
  212,   12,30653
  213,   12,30797
  214,   12,30924
  215,   12,31035
  216,   12,31132
  217,   12,31220
  218,   12,31296
  219,   12,31364
  220,   12,31426
  221,   12,31481
  222,   12,31531
  223,   12,31576
  224,   12,31618
  225,   12,31656
  226,   12,31691
  227,   12,31724
  228,   12,31755
  229,   12,31784
  230,   12,31812
  231,   12,31837
  232,   12,31860
  233,   12,31884
  234,   12,31905
  235,   12,31925
  236,   12,31945
  237,   12,31964
  238,   12,31982
  239,   12,31999
  240,   12,32015
  241,   12,32031
  242,   12,32046
  243,   12,32060
  244,   12,32074
  245,   12,32087
  246,   12,32100
  247,   12,32113
  248,   12,32125
  249,   12,32136
  250,   12,32147
  251,   12,32158
  252,   12,32169
  253,   12,32179
  254,   12,32189
   64,   12,32198
