    1,    2,17673
    3,    4,28609
   65,   66, 4469
    5,    6,30330
   67,   68,15788
    7,    8,31223
   69,   70,17527
    9,   10,31354
   71,   72,19876
   11,   12,31829
   73,   72,18824
   13,   12,31920
   73,   72,24306
   14,   12,32094
   15,   12,32230
   16,   12,32337
   17,   12,32315
   18,   12,32430
   19,   12,32403
   20,   12,32476
   21,   12,32451
   22,   12,32414
   23,   12,32465
   24,   12,32505
   25,   12,32547
   26,   12,32491
   27,   12,32492
   28,   12,32562
   29,   12,32581
   30,   12,32602
   31,   12,32574
   32,   12,32563
   33,   12,32567
   34,   12,32613
   35,   12,32637
   36,   12,32590
   37,   12,32659
   38,   12,32694
   39,   12,32591
   40,   12,32663
   41,   12,32633
   42,   12,32689
   43,   12,32649
   44,   12,32657
   45,   12,32645
   46,   12,32644
   47,   12,32694
   48,   12,32607
   49,   12,32647
   50,   12,32590
   51,   12,32666
   52,   12,32676
   53,   12,32664
   54,   12,32639
   55,   12,32672
   56,   12,32671
   57,   12,32719
   58,   12,32743
   59,   12,32632
   60,   12,32693
   61,   12,32667
   62,   12,32679
   63,   12,32640
   64,   12,32676
   64,   12,32704
  161,  162,18267
   74,   75, 2758
  163,  164,21259
   76,   77,10992
  165,  166,23416
   78,   79,16273
  167,  166,24576
   78,   79,18306
  167,  166,24964
  168,  169,14980
   80,   81, 1876
  168,  170,19136
   82,   83, 8791
  168,  170,19390
   82,   84,13689
  168,  171,13233
   85,   86, 1356
  168,  171,15127
   85,   87, 7895
   85,   88,11787
  168,  171, 9484
   85,   89, 1073
   85,   90, 5758
   85,   91,10053
   85,   92,  922
   85,   93, 6144
   85,   93, 8795
   85,   94,  695
   85,   95, 5021
   85,   96,  629
   85,   97, 4448
   85,   98,  474
   85,   99, 3996
   85,  100,  635
   85,  101, 3688
   85,  102,  420
   85,  103, 3280
   85,  104,  361
   85,  105, 3084
   85,  106,  360
   85,  107, 2840
   85,  108,  369
   85,  109, 2717
   85,  110,  290
   85,  111, 2475
   85,  112,  298
   85,  113, 2349
   85,  114,  262
   85,  115, 2264
   85,  116,  271
   85,  117, 2083
   85,  118,  181
   85,  119, 1997
   85,  120,  234
   85,  121, 2003
   85,  122,  320
   85,  123, 1855
   85,  124,  287
   85,  125, 1840
   85,  126,  252
   85,  127, 1746
   85,  128,  193
   85,  129, 1701
   85,  130,  174
   85,  131, 1624
   85,  132,  145
   85,  133, 1592
   85,  134,   91
   85,  135, 1550
   85,  136,  150
   85,  137, 1514
   85,  138,  129
   85,  139, 1428
   85,  140,  179
   85,  141, 1406
   85,  142,  158
   85,  143, 1350
   85,  144,  199
   85,  145, 1314
   85,  146,  165
   85,  147, 1219
   85,  148,  143
   85,  149, 1201
   85,  150,  106
   85,  151, 1319
   85,  152,   94
   85,  153, 1133
   85,  154,  122
   85,  155, 1200
   85,  156,   27
   85,  157, 1085
   85,  158,  111
   85,  159, 1104
   85,  160,  127
   85,  160,  953
   85,  160,  137
  183,  184,22285
  172,  173,11468
  185,  184,23488
  172,  174,15542
  186,  184,25144
  172,  174,18701
  186,  184,25275
  187,  184,17600
  172,  175, 9781
  172,  175,14489
  172,  175, 8652
  188,  189,17214
  176,  177,10372
  176,  178,14075
  176,  179, 8435
  168,  170,14957
   82,  180, 7118
   82,  180,11993
   82,  180, 6997
   85,  181, 6958
   85,  182, 5839
   85,   93, 5083
  192,  193,24333
  190,  191,16626
  194,  193,25320
  194,  193,25316
  195,  193,20069
  196,  184,19530
  172,  174,14450
  197,  166,19290
   78,   79,14024
  199,  200,26320
  198,   72,18857
  201,  200,25325
  202,  200,21582
  194,  193,21301
  186,  184,21176
  167,  166,20905
  203,   12,26581
   73,   72,20150
  203,   12,26421
  203,   12,22729
  204,   12,26341
  205,   12,27093
  206,   12,27611
  207,   12,28318
  208,   12,28610
  209,   12,29049
  210,   12,29283
  211,   12,29822
  212,   12,29905
  213,   12,30108
  214,   12,30273
  215,   12,30532
  216,   12,30614
  217,   12,30671
  218,   12,30766
  219,   12,31032
  220,   12,30994
  221,   12,31102
  222,   12,31260
  223,   12,31125
  224,   12,31298
  225,   12,31311
  226,   12,31494
  227,   12,31591
  228,   12,31549
  229,   12,31617
  230,   12,31701
  231,   12,31645
  232,   12,31644
  233,   12,31625
  234,   12,31649
  235,   12,31735
  236,   12,31799
  237,   12,31938
  238,   12,31921
  239,   12,31868
  240,   12,31886
  241,   12,31836
  242,   12,31894
  243,   12,31918
  244,   12,31961
  245,   12,32154
  246,   12,31929
  247,   12,31950
  248,   12,32113
  249,   12,32099
  250,   12,32084
  251,   12,32208
  252,   12,31972
  253,   12,32096
  254,   12,31941
   64,   12,32194
